file,no,content,a,b,c,d,e,ans
2016-08-03-10-24-05.txt,2,跟致远一起从台中︽⊙＿⊙︽搭飞机，到达澎湖后，已经是中午了。首先与齐冠、以及在澎湖当兵的政荣先集合，一群人就先前往旅社放行李了！我们这次住的是国军英雄馆，住宿算蛮便宜的,机场,人间,白墙,白化,汽泡,a
2016-08-03-10-24-05.txt,3,3. ︽⊙＿⊙︽ teint naturel fluide s 光润粉霜 spf18 pa+,肌肤之钥,origins,面纸,kose,涂抹,a
2016-08-03-10-24-05.txt,5,10/5活动结束后将我也会随机抽出一名得奖者可以获得︽⊙＿⊙︽星颜魔幻珠宝盒唷,最新款,性风,露得清,diptyque,starsuki,e
2016-08-03-11-26-12.txt,2,另外我发现︽⊙＿⊙︽的这些建物，当初在建时应该都没有规划，所以巷弄大大小小、长长短短，宽宽窄窄，但我就爱这种穿巷走弄的乐趣，即便走着走着方向感会全失,买菜,金门,白巧克力,穿透性,玩心,b
2016-08-03-11-26-12.txt,3,是说，看倌觉得这样的月台铁棚好看吗??老实说我觉得很没特色..为什么台湾的火车站总是有一点死气沉沉..为什么不能像︽⊙＿⊙︽这样有自己的特色呢..就不要提日本的火车站了,宜兰,新庄,外拍,白河,林地,a
2016-08-03-11-26-12.txt,1,"""他家的保湿︽⊙＿⊙︽有点像稀释的凝露质地，跟其他牌子的滋润型︽⊙＿⊙︽质地差不""",化妆水,大势,黑底,沙朵,何笃霖,a
2016-08-03-11-26-12.txt,4,」，有︽⊙＿⊙︽各种算命方式，像是姓名、六十甲子签、袁天罡秤骨、塔罗牌、星座等，所有游客都算得好认真。看完展后，旁边的文创礼品店也蛮好逛的,金仑,绿海,苓雅区,派塔,中西,e
2016-08-03-11-26-12.txt,5,邮局对面有许多摊贩，据说这里有一摊︽⊙＿⊙︽抹茶冰，但是假日限定，所以无缘吃到,传统,南庄,原貌,安平港,村岗北路,b
2016-08-03-12-28-20.txt,2,现在的︽⊙＿⊙︽真的好多观光客，日本人、韩国人、香港人、大陆人，满满都是人，唯一不变的还是那旧日老街的景致。不过人潮一多︽⊙＿⊙︽就少了些许文艺气息与美感，更是让人无法联想到当年侯孝贤的那出悲情城市里的眼泪山城,瓶瓶罐罐,海军,面镜,九份,茶杯,d
2016-08-03-12-28-20.txt,1,"""之前在逛药妆店的时候就有看过这瓶 nuxe 全效晶亮︽⊙＿⊙︽不过一直没有下手购买 毕竟保养油这种单品在使用上比较见仁见智 喜欢的人会很喜欢、不喜欢的人可能就永远都不会去用它xd 而且翠蕊我自己手边也有多种个人习惯使用的保养油啦！ 当时并没有特别想要购入的欲望 可是这次体验后整个有种相见恨晚的感觉 我怎么会这么晚才发现这么好用的单品啊啊啊啊""",版本,精华油,异国,国旗,生蛋,b
2016-08-03-12-28-20.txt,3,︽⊙＿⊙︽ 2014最后一档！sogo周年庆购买攻略/满额、组合都是独家！活肤霜有,revive,fasio,康是美,品用,手刀,a
2016-08-03-12-28-20.txt,4,日本：美妆店几乎都有，plaza、loft、@︽⊙＿⊙︽、donki惊安的殿堂...等我都有看到过,活氧极,契尔氏,费姐,burberry,cosme,e
2016-08-03-12-28-20.txt,5,照导航来到了︽⊙＿⊙︽的香草菲菲，看相片还不觉得大间，等实际看到后才惊觉这里好大啊！真像个大型温室花园耶,玉井,吉贝,员山乡,明水,东东芋圆,c
2016-08-03-13-30-28.txt,2,美术馆附近的无烟餐厅一条街，是个很漂亮的地方，这里的餐厅建筑都非常的有特色，在台北倒是没有这种地方，台北的建筑都没什么特色，另外︽⊙＿⊙︽的路感觉也比较大，或许是因为台北的车辆太多，虽然路大，但一点也不觉得路大,机率,战力,台中,安妞,岩山,c
2016-08-03-13-30-28.txt,1,前几天因为只能睡一下下就要出门赶另一个活动，起来︽⊙＿⊙︽也都没有晕掉噢！大发！ ♛ ◡,食谱,固力,睫毛膏,疾行,赏夜,c
2016-08-03-13-30-28.txt,3,但这确实是︽⊙＿⊙︽第一次的唇彩盘，重点是 ...可以拆的！这在︽⊙＿⊙︽的产品中，只有创艺无限系列，包括眼影、腮红都能自由组装，唇彩没记错的话，应该是第一次，而且就直接出现在这次的karl圣诞彩妆，我强烈的怀疑 ...︽⊙＿⊙︽应该要推出创艺无限的唇彩盘了！ ...，如果真的推出，这个shupette的盒子，就相当有收藏价值了,whoo,花艺,origins,主色,植村秀,e
2016-08-03-13-30-28.txt,4,去年看到格友分享︽⊙＿⊙︽真的很美，所以今天夏天公司的国内旅游安排南投之旅，第一站就是南投水里的︽⊙＿⊙︽，就相当的兴,车埕车站,车班,车头,桃园市,高树,a
2016-08-03-13-30-28.txt,5,我很喜欢在上︽⊙＿⊙︽前先打亮眼窝　利用凝霜会让︽⊙＿⊙︽更好上色　颜色会比较显色,芭蕾舞鞋,眼影,夹子,水润面膜,净肤仪,b
2016-08-03-14-32-37.txt,1,然而，我自己还是会觉得冻龄熬夜奇迹霜就真的是比较晚睡作急救修护即可，极致修护水凝膜刚好可以弥补冬天使用冻龄熬夜奇迹霜的不足，一般来说，极致修护水凝膜也可以搭配其它产品做晚安面膜使用，如果说天气没那么冷，作为保养最后一步骤的︽⊙＿⊙︽也都可以，就是一种凝冻和晚安面膜都能通用的一款产品，重点是,枫叶,雪球,生平,水凝冻,光景,d
2016-08-03-14-32-37.txt,2,枕山庄位于︽⊙＿⊙︽的望龙埤附近，从路边看不出来，裹面可是占地千坪的庭园民宿哦，附近景点除了很夯的望龙埤外，离很多知名景点都不远、尤其是宜兰多雨，民宿主人特地盖了大型的棚架，万一下雨也可以坐在棚内喝喝咖啡、欣赏风,数位,员山乡,护肤,意志力,斑点,b
2016-08-03-14-32-37.txt,3,不过，︽⊙＿⊙︽最为人称道的似乎是眼影，特别是这四色眼影，可以说是梦幻逸品，颜色高雅、配色强，配色上也比较突破传统窠臼，却又能创造出全新的色彩概念组合，也成为很多人都想买的必备单品,兴产路,suqqu,乙份,蓓蒂米娜,资生堂,b
2016-08-03-14-32-37.txt,5,最后非常重要的关键点，打造不脱妆底妆，最后一定要压上一些控油类型的蜜粉或密︽⊙＿⊙,缺点,hermes,夹心,nivea,粉饼,e
2016-08-03-14-32-37.txt,4,已经两年没回去了，对于特富野我有很深的思念，我的网志文章上老是会不自觉的提及。年后，安珮跟我提及战祭要回︽⊙＿⊙︽，我就努力的排开行程，今年也是我大学的最后几个月了，趁着时间掌控上还宽裕，我排进了行程,桥头,锦记,驾车,绳索,山上,e
2016-08-03-15-34-47.txt,1,她跟我介绍说，这两棵吉野樱是日本人送的，已经是50、60年的老树了，后面︽⊙＿⊙︽上的那些吉野樱树，都是要卖人的，而这两棵老树就是样本,热力,山坡,雪儿,白菜,深棕色,b
2016-08-03-15-34-47.txt,2,2008年12月27日，刚好11个月后，国道6号的头，︽⊙＿⊙︽系统至东草屯间5公里也通,鱼蛋,雾峰,脚趾,岩洞,小口袋,b
2016-08-03-15-34-47.txt,4,只能说 ...停产好可惜！好在我年中特卖会扫了好多条，可能台湾真的很少人有成人痘困扰吗？因为之前︽⊙＿⊙︽的抗痘凝露也是有够好用的，但也停产了 ...，毕竟一罐也是很贵，主要也是作为成人抗痘使用，雅诗兰黛这罐新生焕肤凝胶已是以对抗成人痘为概念,revive,fasio,星幻,康是美,绝色,a
2016-08-03-15-34-47.txt,3,这部电影左撇子一定会支持，并且持续追踪。电影分成上下两集，上集 太阳旗 在9/9号上映，下集 ︽⊙＿⊙︽ 在9/30 上映。会取名︽⊙＿⊙︽是跟他们的习俗故事有关，这部分应该在第一集就会交代吧，留给大家在电影院观赏,武路,彩虹桥,夕游出张所,台南艺术大学,丁目,b
2016-08-03-15-34-47.txt,5,当然这里也是我们大人们的喝茶空间，晚餐时间我们就是到︽⊙＿⊙︽买了各式食物回房里吃,妖怪村,竹田,麋鹿,纪念品,田尾景点,a
2016-08-03-16-36-54.txt,1,来到泰武部落的指标，就表示进入︽⊙＿⊙︽山之门，这里原是泰武村居住之地，因为八八风灾造成地质变动，所以不太适合居住，但沿路的风景还是很值得一看,小梅,大武,用料,辣油,新宿,b
2016-08-03-16-36-54.txt,2,接下来彩虹眷村逛完之后再继续搭乘包车小旅行，前往大坑地区的心之芳庭，心之芳庭一直以来也是nana的口袋名单，终于透过这个机会可以来亲眼目睹美丽的小庄园。虽然范围没有薰衣草森林以及︽⊙＿⊙︽大，但我觉得里面的造景非常的漂亮，让旅人们来到这里有一种充满幸福的感觉,新社古堡,聚光,语音,寿司,店面,a
2016-08-03-16-36-54.txt,4,也许要过阵子等铺货完毕才能确定吧！我在我家附近的︽⊙＿⊙︽看到了十色的teste,龙头,屈臣氏,derma,origins,买点,b
2016-08-03-16-36-54.txt,3,位于︽⊙＿⊙︽屿岛中央碧云寺下方，引用当地终年水流不断的龙目井泉水构筑生态池塘，并使用当地盛产之咾咕石，于竹林下铺设石板步道与木栈。园中融合竹林与凉亭美景，在夜间灯光照射下，听着潺潺流水声，仰望满天星空，格外宁静悠闲,清安豆腐街,溪头,水巷,绘马,琉球,e
2016-08-03-16-36-54.txt,5,提拉米苏般的棕褐，在这次的光润魅幻唇膏中#233也完整呈现，也是光润魅幻唇膏中唯一一支褐色调，其实你可以去看，︽⊙＿⊙︽颜色上越来越多变化，棕色、粉色的唇彩都能在近年来窥见一二，也在在证实了︽⊙＿⊙︽不只是在整个品牌包装、质感在慢慢地做更新，同时与时俱进，在颜色上，却也不再那么窠臼，我还记得年初的春季彩妆，还有一个相当亮眼的桃红色，目前看来，︽⊙＿⊙︽差的就是一支橘色唇彩了,手滑,女款,kose,origins,肌肤之钥,e
2016-08-03-17-39-02.txt,1,这区旁边也在建设新建筑︽⊙＿⊙︽，罗东文创园区很有小华山艺文特区的风格，假日也有街头艺人进驻表演，像我们当天就遇到有小提琴的表演者在现场演奏，坐在池边欣赏着悠扬的乐声，真的有放松的感觉,奇想,修建,名品,脚背,私下,b
2016-08-03-17-39-02.txt,2,︽⊙＿⊙︽的紫色浪漫~蔓延中，绣球花沿着梯田逐层盛开，蔚为壮丽，有粉紫色、粉蓝色、粉红色交织出浪漫情怀,竹子湖,黑噜,高贵,赫兹,流理台,a
2016-08-03-17-39-02.txt,3,所以我就会马上加上美白︽⊙＿⊙︽来做按摩 希望可以再白一点! 毕竟上礼拜去宜兰晒了两,收纳袋,smashbox,holika,精华液,刀头,d
2016-08-03-17-39-02.txt,5,内埤海滩！我终于来了！虽然常回︽⊙＿⊙︽，也来过南方澳好几次，我却粗心错过她许多年,旺莱山,宜兰,狗蛋,白河,新庄,b
2016-08-03-17-39-02.txt,4,安啾已经用了快2个月，每周杏仁酸得使用次数只需要 2-3次就好，在︽⊙＿⊙︽后拍打在全,腿毛,蔻萝兰,holika,赠品,化妆水,e
2016-08-03-18-41-11.txt,3,更是︽⊙＿⊙︽文化的县定古迹，每年八月的丰年季节，太巴塱祖屋都会变成阿美族举行祭祀跟族群生活的活动场,花莲,石牌,花亭,奥克兰,后里,a
2016-08-03-18-41-11.txt,1,"饭店从人文、自然环境开始，在公共空间就摆放了许多︽⊙＿⊙︽传统工艺特色,如大厅的桧木雕刻、前庭的石猴与厅内的交趾陶作品",嘉义,低温,实搭性,巫婆,小腿肚,a
2016-08-03-18-41-11.txt,2,活动陆续展开，6月7日、8日在神农路，那天刚好下雨，虽然去了，但有点扫兴，6月28日、29日在中央公园也举办试饮会，还有高通通分身第一次公开亮相，7月5日草地微醺在凤山举办，7月12日、13日则是在︽⊙＿⊙︽大树区旧铁桥湿地公园，一样是有农业精灵高通通的分身，以及玉荷包啤酒试饮等活动，活动详情再请,装机,高雄市,冷门,品管,男女生,b
2016-08-03-18-41-11.txt,4,月洞上百只的蝙蝠大餐、慎终追远的扫墓、花东海滩的绮丽风光、︽⊙＿⊙︽出海的半潜,丙线,画意,社头,朴子,垦丁,e
2016-08-03-18-41-11.txt,5,，位于︽⊙＿⊙︽七期的柏地广场，至少15坪起跳的住宿空间，房间大到媲美顶级motel的规格，东方禅意、日式简约、时尚创意、优雅奢华等风格，宛如走入不可思议的奇幻国度，豪宅太贵，不如入住豪宅等级的悦栈酒店，当一日的主人吧,林记,台中,田村,大员,酒庄,b
2016-08-03-19-43-20.txt,2,今天的行程感觉就是跑跑跑，幸好是往︽⊙＿⊙︽跑，︽⊙＿⊙︽的风吹起来凉凉的，可以把手张开抓一下风，可以感受一下风从指缝中溜走的感觉,色惑,山上,豚骨,底层,区分,b
2016-08-03-19-43-20.txt,1,从这一个画面也能稍微观察一下当时的时代背景，包便当的报纸如果没有过期很久，则艋舺的时代背景应该在1986年左右。那一年，也是台湾重大变革的一年，天下杂志称这年为威权走向开明的一年，如同在报纸上印的”蒋总统招开国民党十二届中全会”，在会议上蒋经国总统宣布研拟开放党禁、解除戒严以及改革国会，将台湾︽⊙＿⊙︽的带往民主时代。那一年，前总统陈水扁以及四大天王等人在圆山饭店成立了民主进步党,老房,锁骨,形状,和平,零钱,d
2016-08-03-19-43-20.txt,3,像我们一样，只用餐、赏桐花赏萤火虫，不住宿的旅客还真不少。数十台自小客车把卓也小屋的各个停车场都停满了。入园券成人100元，可以抵扣任何在卓也小屋园区内的消费，例如手工植物染、下午茶、午晚餐、咖啡饮料等。这一天choyce只打算来卓也小屋喘口气不住宿，约好傍晚抵达欣赏桐花美姿，享用美味的健康蔬食套餐，餐后接着赏萤火虫。大约八点离开卓也小屋，不到40分钟就回到︽⊙＿⊙︽的家,会馆,竹北,地下室,高雄爱河,永宁,b
2016-08-03-19-43-20.txt,4,买了︽⊙＿⊙︽觉得颜色很美~可是一直惦记着好几个网友都说︽⊙＿⊙︽很会飞粉掉色的缺,眼影,师们,水润面膜,净肤仪,蛋型,a
2016-08-03-19-43-20.txt,5,终于轮到我们这次入住的房间了，空间规划就像回到自己家中一般，给人住得舒适自在，冰箱里已经先放入︽⊙＿⊙︽农会好喝的健康豆奶，一进门小朋友们先打开喝了起来,午餐,罗东,金涌泉,埔里酒厂,餐厅,b
2016-08-03-20-45-29.txt,1,2款玫瑰色/chanel珍珠光感超净白防晒妆前乳vs.︽⊙＿⊙︽超轻盈玫瑰隔离,啤酒,甘心,人类,lancome,公事,d
2016-08-03-20-45-29.txt,2,要打造︽⊙＿⊙︽的第一步！真的就是这罐我第一次用了以后就再也不离手的maestro粉底精华,电车,完美底妆,脚掌,俱乐部,动画,b
2016-08-03-20-45-29.txt,4,轻轻松松的就可以推开，而且泡沫式的隔离霜一下子就被吸收了~因为过年玩太开心熬夜的暗沉脸色也在擦上︽⊙＿⊙︽光透白uv泡沫隔离霜后，白了起来~不过记得要适量就好喔~脸上除了变白以外，似乎珠光亮的瞬间白回来~可以持续一整天的隔离效果，回家卸妆也很方便跟容易，怪不得︽⊙＿⊙︽除了卸妆油以外，泡沫隔离霜也是周年庆必败的产品啦,whoo,植村秀,老师,香调,origins,b
2016-08-03-20-45-29.txt,3,原本是在早晨用完餐后想要先来感受书香气息再去︽⊙＿⊙︽的，不过~我们扑了个空！时光二手书局是下午一点才会开门的喔~如果想来的朋友千万要记得时间喔,太鲁阁,杂草,石牌,乌坵,全长,a
2016-08-03-20-45-29.txt,5,」是一个结合︽⊙＿⊙︽瓜果的特色观光果园，与官老爷休闲农场、金益田园美食坊结合，这里也提供套装行程，还有牛车载着大家导览游走田野之间,壮围,国宅,林田,私藏,白沙,a
2016-08-03-21-47-38.txt,1,因为官网真的做得太精美 是我逛过最能原始把︽⊙＿⊙︽的颜色100%show给消费者,书院,指甲油,老店,天主教堂,水量,b
2016-08-03-21-47-38.txt,2,等于买那两只刷子送唤颜凝露30ml、饰色隔离霜30ml、all in one︽⊙＿⊙︽盘、天鹅绒粉扑,遮瑕,地毯,风雪,热泉,野柳,a
2016-08-03-21-47-38.txt,5,继上半年three、︽⊙＿⊙︽陆续开柜后，下半年于周年庆档期前也陆续有新的品牌于台湾设柜，来自日本的蜂蜜保养hacci，预计于10/1正式于台北忠孝sogo开柜,laduree,雪芙兰,阿阿,配件,诱丰漾,a
2016-08-03-21-47-38.txt,3,2005年时，︽⊙＿⊙︽跟全球驰名的整合医疗权威dr.andrew weil推出了青春无敌系,优惠价,品木宣言,眼影盘,loreal,薏仁,b
2016-08-03-21-47-38.txt,4,这次的璀璨星空五色眼彩盘，我觉得难度非常高 ...，其实︽⊙＿⊙︽主视觉的模特儿画起来就已经不太好看了 ...最大的关键点，是五个颜色中，有两个颜色是东方人最害怕的紫色调，紫色的眼影碰到黄种人肌肤，就是容易脏...，容易有事，金色调这次也比较暗，画起来相对是沉的，黑色走雾面烟熏感，会建议紫色深色拿来做晕染，黑色就做眼影线晕开，整个眼影层次感就会比较好,黑夜,cleansing,香奈儿,benefit,艺品,c
2016-08-03-22-49-45.txt,1,咖啡色︽⊙＿⊙︽眼尾拉长  下︽⊙＿⊙︽我只有画眼尾至眼中的位置  记得不要全框  很容易看起来凶凶,字头,花圃,眼线,便利店,磁场,c
2016-08-03-22-49-45.txt,4,咖啡色︽⊙＿⊙︽沿着睫毛根部画   与眼尾平行往后拉0.5cm下眼线   自然眼线细细一条就好不能太,burberry,法国名牌,我会,魔镜,眼线笔,e
2016-08-03-22-49-45.txt,2,2.搭乘1、22、226、265、266、288、33、37、38、蓝5至景新里站即可到达︽⊙＿⊙︽公民会馆,香客,服贴,眼皮,信义,浅灰,d
2016-08-03-22-49-45.txt,3,这只毛孔隐形露是某次在 ︽⊙＿⊙︽ 凑满额的时候被柜姐劝败的，老实说本来我不太看好它,活氧极,淡化,日间,ipsa,圣罗兰,d
2016-08-03-22-49-45.txt,5,这真的是一个全新的体验，靠自己的腰力，手推着绳结、双脚一蹬上攀，过程中我狂冒汗，或许跟前一天没睡好有关，体虚，所以攀到一半我就投降了...反倒是两位姐姐，一先一后都︽⊙＿⊙︽达阵，他们说靠着自己的力量攀爬上像巨人的大树，然后坐在树干上是件很享受的事，尤其坐在上面轻松舒服，视野可以看的更远，就差没挑战站起来，其实只要听从教练指导，攀树不是难事,热血,成功,社口村,龙潭,字头,b
2016-08-03-23-51-53.txt,1,hanaka花恋肌︽⊙＿⊙︽香香嫩足霜清爽恬淡香  足霜我最不喜欢油质过多的质,纪念堂,脾气,茶道,乳油木,乌龟,d
2016-08-03-23-51-53.txt,3,他说 然后擦︽⊙＿⊙︽前有刮胡子  他觉得这款保湿露对刮胡子后的刺激感有舒缓功,holika,蔻萝兰,记本,化妆水,甲油,d
2016-08-03-23-51-53.txt,2,，仅需20分钟步行距离即可抵达，这条保留原始风貌的狮头山步道，由五个山头组合而成，搭乘大众运输到新店捷运站，然后步行约5分钟即可抵达能仁家商的登山口，沿途设施完善的木栈道阶梯，穿梭在茂密森林里头，松鼠噗通跳来跳去，虫鸣鸟叫不绝于耳，不一会儿时间就可看见高速公路出现于脚下，仿佛日本高速公路穿梭办公大楼的奇景，视野豁然开朗的山林景致，不管大人小孩保证都会为之着迷，快来︽⊙＿⊙︽市登山趣吧,新北,烟味,眼力,果农,家人,a
2016-08-03-23-51-53.txt,4,，从波斯菊花海和油菜花田那侧走过去，虽然同样也有点小塞，但一定比︽⊙＿⊙︽路四段好一点,三星,原厂,新埔站,金字招牌,桃园市,a
2016-08-03-23-51-53.txt,5,一直对︽⊙＿⊙︽有一种迷恋，就是质感很好，很花妍，同时还重视环保议题，觉得是一个令人相当有好感，同时优雅的品牌，产品中，我最喜欢的包括未来肌肤粉底，到现在偶尔还是会现在我的化妆台上，因为它就像粉底界的保湿水磁场，肌肤干的话，确实相当好用，一种很凝胶保湿的粉底；丝柔蜜粉也是个不错的产品，刷上去不会太掩盖本身粉底的光泽，也是︽⊙＿⊙︽品牌中cp值蛮高的彩妆，再者就是花妍晶莹唇彩,新货,脸部去角质,定价,香缇卡,cosme,d
2016-08-04-00-54-01.txt,3,把原本︽⊙＿⊙︽的住民迁移到月牙湾，这些新移民还是自称︽⊙＿⊙︽人，将月牙湾改称︽⊙＿⊙︽,大稻埕,五股,农妇,黑炭,七星潭,e
2016-08-04-00-54-01.txt,1,早上到中午想吃︽⊙＿⊙︽面的话，最多网友留言推荐的就是小木屋和阿莲︽⊙＿⊙︽面，我们去年是吃小木屋︽⊙＿⊙︽面，小菜选择不少，价钱也不低。今年改攻阿莲︽⊙＿⊙︽面配桥头红茶冰绿豆汤,玉里,帆布袋,团儿,水区,普雷,a
2016-08-04-00-54-01.txt,2,一款好用的遮瑕膏真的很重要  ︽⊙＿⊙︽无暇遮瑕双星遮瑕力高  而且也不会卡粉 超棒的！,大陆人,文具店,beautymaker,马龙,田尾,c
2016-08-04-00-54-01.txt,4,2015年秋妆是peter philps上任︽⊙＿⊙︽全球彩妆创意总监之后的第一个全系列色彩创,dior,超弹润青,弹润,碧儿泉,驾驭,a
2016-08-04-00-54-01.txt,5,一路走到了︽⊙＿⊙︽天后宫这是全高雄最早的天后宫，距今有300多年的历史，大约是明郑永历年间建立，阿智,九芎湖,旗津,台中市,天色,空中走廊,b
2016-08-04-01-56-08.txt,2,又到了一年一度最期待的时候，就是︽⊙＿⊙︽的年终礼揭晓，过去一年努力下来，不外乎有很大的原因就是为了这年终礼能够get，然后能够记录，总觉得一整年于︽⊙＿⊙︽的追踪上，也才完美的画上了个句点，然后紧接着，又是新的一年的开始,米糠,老伯伯,chanel,经销,芋泥,c
2016-08-04-01-56-08.txt,1,女主人是个老妈妈，她热心地跟我们介绍里头这些手工艺品的涵意以及︽⊙＿⊙︽的风土民,亲笔,兰屿,醋栗,战场,台服,b
2016-08-04-01-56-08.txt,3,田簷蜜雨民宿还有提供多家︽⊙＿⊙︽店家优惠，还记得一楼小黑版写了许多泡汤优惠吗,稻草人,峰景,新庄,白河,宜兰,e
2016-08-04-01-56-08.txt,4,面对着床的墙面也没有过多的装饰，仅是一扇简单的老窗，一个让人放些小东西或留下字迹的挂台，搭配沉稳的绿色墙面~仿佛真的睡在︽⊙＿⊙︽的树下,杨梅,太阳,绿意盎然,工事,好适厨房,c
2016-08-04-01-56-08.txt,5,而又有面膜的加持 大量的︽⊙＿⊙︽就被强迫性地灌入毛孔中 让肌肤喝水喝得饱饱的!等等拿下来就有一张亮晶晶的脸,精华液,smashbox,holika,颜料,垂坠度,a
2016-08-04-02-58-17.txt,2,日本荣町商店街和︽⊙＿⊙︽都有等比例的袖珍模型，入戏太深又肚子饿的人，参观到这里应该会有闻到小吃香味飘出的幻觉~,冰柜,全球,士林夜市,咖啡因,脸颊,c
2016-08-04-02-58-17.txt,3,"""当时记得很好用，所以这次老虎狗特地把这一组清洁力很透彻的""""艾玛丝""""5a高效控油洗发精，和养发︽⊙＿⊙︽，以及洋甘菊头皮清爽喷雾一次分享给大家""",肚皮,精华液,holika,水吧,smashbox,b
2016-08-04-02-58-17.txt,1,台北 ︽⊙＿⊙︽ garrett popcorn - 来自美国的知名排队爆米花,信义区,油漆,女将,海鸥,理事,a
2016-08-04-02-58-17.txt,5,时网友留言大多是好评，像是服务人员亲切、 醉月楼好吃、三温暖很不错、景观早餐超棒的，还有︽⊙＿⊙︽在地人留言推的饭店,计划,三貂岭,分局,树林,台南,e
2016-08-04-02-58-17.txt,4,"""这一款︽⊙＿⊙︽主打的是""""保湿这件大事""""!!! 唯有让肌肤保有水分 肌肤才能充满弹性与朝气!""",lauder,状态,pupa,唇色,乳液,e
2016-08-04-04-00-25.txt,1,不过随着日本人的撤退，原来的神社也废止，考虑到台湾人的民族精神以及历史背景，现在庙里供奉着郑︽⊙＿⊙︽为主神,成功,欢孩,市价,石灰,太阳,a
2016-08-04-04-00-25.txt,2,来到︽⊙＿⊙︽乡农会很少会空手而归的，我真的有克制许多，像是这葱油和青葱酱在煮面或是烫青菜时很好用,车水,三星,柔雾,毛孔,金盏花,b
2016-08-04-04-00-25.txt,3,从︽⊙＿⊙︽搭船到东吉屿航程不到一小时就抵达，我们是包船航行座位比较空一些，旺季时应该就是早点上船位置会比较好,大坑步道,舞鹤,马公,好乐迪,乳巷,c
2016-08-04-04-00-25.txt,5,这罐我当初听日本柜姐介绍时就觉得好神～ 因为他说这罐是多效合一，用了之后有乳液、隔离霜、︽⊙＿⊙︽...多种效果,bb霜,星炫笔,裤裤,media,双色,a
2016-08-04-04-00-25.txt,4,在︽⊙＿⊙︽街上逛名产店，想买明信片的话，会看到很多明信片上头的照片是在这里拍的,游船,朋友家,荷方,品皇咖啡,小琉球,e
2016-08-04-05-02-34.txt,1,真的是太幸运   晚上还到垦丁大街买纪念品逛逛，吃︽⊙＿⊙︽，之后去体验一下垦丁夜,小杜包子,棕榈油,车线,毛豆,裤袜,a
2016-08-04-05-02-34.txt,3,我们在离开︽⊙＿⊙︽前，还特地开车上去参观一下露营区，或许有机会，下次是来露营的哦 ^,武陵农场,大庭牛肉面,名胜,吉野,小港机场,a
2016-08-04-05-02-34.txt,2,在演习林有很多珍贵的树种，像是锡橄榄、南南果还有这个粉嫩果实的桃实百日清，树下都有标明︽⊙＿⊙︽的名称、种类、特性就像是一座小型的植物园区,学林,传授,农山,树木,母乳,d
2016-08-04-05-02-34.txt,5,"这是我第一次尝试这样的大花裙, 其实我是因为看了the age of ada︽⊙＿⊙︽,看到之前复古的造",line,人实,欧恩伊,长版,kanebo,a
2016-08-04-05-02-34.txt,4,再沾取js的︽⊙＿⊙︽冻 点缀在眼窝中间 往两旁晕开 利用︽⊙＿⊙︽冻的光泽 做出金属感眼,虹膜,格纹,眼影,净肤仪,水润面膜,c
2016-08-04-06-04-42.txt,1,▌宜兰︽⊙＿⊙︽美食 ▌牛仔驿站美式餐厅 ＊ 比人脸还大的大汉堡阿!!宜兰︽⊙＿⊙︽聚餐好去处!,瓶身,烧鹅,冬山,太酸,水滴,c
2016-08-04-06-04-42.txt,4,"""不过今年的 ︽⊙＿⊙︽ 实在是有点过份 刚好遇到创立 15 周年 从春天的晶巧光灿 15 周年完美彩粧盘、夏限定 15 周年光粼系列、一直到最新秋妆丽致净化 完全是要逼死我们这些限量收藏控耶""",手帐,身体防晒,霓净思,lunasol,小蜜,d
2016-08-04-06-04-42.txt,2,︽⊙＿⊙︽小小一罐2.5g，要价nt$290。瓶身是磨砂玻璃材质，质感挺不错的,蛋汁,kate,菜瓜,客们,地下通道,b
2016-08-04-06-04-42.txt,3,是传说中︽⊙＿⊙︽特有的筵席菜，特色是将所有食材切丝煮熟后再加太白粉水勾薄芡起,地势,竹南,通化街夜市,金门,掌柜,d
2016-08-04-06-04-42.txt,5,透明感显色度＋深浅︽⊙＿⊙︽晕染，创造浓淡渐层效果！闪耀金属光泽，展现自然深邃的立体美,头型,蜜葳特,neom,眼线,性感,d
2016-08-04-07-06-51.txt,1,"东方红铁板烧也是近年来︽⊙＿⊙︽最夯的无菜单料理之一，走高价位路线，套餐分1,300、1,600、2,000元三种价位，主厨会视客人需求做菜单调整。平日用餐有分时段，假日则是全天候提供服务",宜兰,熟肉,烙印,小事,有形,a
2016-08-04-07-06-51.txt,3,查了一查，果然︽⊙＿⊙︽文史馆在刚重建完后的几年吸引了非常多的观光客，可惜那个年代一来国内旅游不那么风行，二来部落格的风行也不盛。要不，以现在的风气应该不至于让丰田这样的好地方给没落了,现址,交界,十景,苏治芬,寿丰,e
2016-08-04-07-06-51.txt,2,︽⊙＿⊙︽在台北历史来说，是一个很特别的地方，早在日治时间，喜欢泡温泉的日本人发现︽⊙＿⊙︽的温泉,纤维,大肠,闺蜜,北投,脚会,d
2016-08-04-07-06-51.txt,4,除了墙上的人气料理外其实店里菜色还蛮多样化的，除了一般︽⊙＿⊙︽常见的好菜外，热炒甚至是海鲜料理也应有尽有,通化街夜市,木雕,好料,竹南,金门,e
2016-08-04-07-06-51.txt,5,另外︽⊙＿⊙︽ cc cream也有着超级吸睛的霜淇淋造型，我看了好久~肚子越看越饿哈,cosme,系数,olay,讲堂,pamper,c
